artist,city,country,link,meta,nicedate,relativetime,showdate,showid,showyear,state,venue,venueid,cords,lat
Phish,Steamboat Springs,USA,http://phish.net/setlists/?d=1990-04-14,,"April 14, 1990",24 years ago,1990-04-14,1250664098,1990,CO,The Inferno,76,"(u'Steamboat Springs, CO 80487, USA', (40.4849769, -106.8317158))",40.4871769
Phish,Denver,USA,http://phish.net/setlists/?d=1990-04-18,,"April 18, 1990",24 years ago,1990-04-18,1250995002,1990,CO,Herman's Hideaway,188,"(u'Denver, CO, USA', (39.737567, -104.9847179))",39.741267
Phish,Boulder,USA,http://phish.net/setlists/?d=1990-04-19,,"April 19, 1990",24 years ago,1990-04-19,1251006267,1990,CO,Boulder Theater,199,"(u'Boulder Theater Tech Talk, Boulder, CO 80301, USA', (40.0215749, -105.2605095))",40.0232749
Phish,Fort Collins,USA,http://phish.net/setlists/?d=1990-04-20,,"April 20, 1990",24 years ago,1990-04-20,1251006491,1990,CO,"Ramskeller, Colorado State University",200,"(u'Colorado State University, Fort Collins, CO 80523', (40.573436, -105.0865473))",40.574736
Phish,Fort Collins,USA,http://phish.net/setlists/?d=1990-04-21,,"April 21, 1990",24 years ago,1990-04-21,1251006646,1990,CO,"Canyon West Room, Lincoln Center",201,"(u'Fort Collins, CO, USA', (40.5852602, -105.084423))",40.586860200000004
Phish,Colorado Springs,USA,http://phish.net/setlists/?d=1990-04-22,,"April 22, 1990",24 years ago,1990-04-22,1251008659,1990,CO,"Cutler Quad, Colorado College",207,"(u'Colorado College, 902 North Cascade Avenue, Colorado Springs, CO 80903, USA', (38.8484298, -104.8228753))",38.8501298
Phish,Notre Dame,USA,http://phish.net/setlists/?d=1990-04-25,,"April 25, 1990",24 years ago,1990-04-25,1250897880,1990,IN,"The Clarke Memorial Fountain, Notre Dame University",149,"(u'Clarke Memorial Fountain, University of Notre Dame, Notre Dame, IN 46556, USA', (41.70228729999999, -86.23662089999999))",41.70378729999999
Phish,Oberlin,USA,http://phish.net/setlists/?d=1990-04-26,,"April 26, 1990",24 years ago,1990-04-26,1251090358,1990,OH,"Dionysus Club, The 'Sco, Oberlin College",231,"(u'Oberlin College, 7 N Main St, Oberlin, OH 44074', (41.2948457, -82.22333189999999))",41.2952457
Phish,Dorchester,USA,http://phish.net/setlists/?d=1990-04-28,,"April 28, 1990",24 years ago,1990-04-28,1251090514,1990,MA,The Strand Theater,232,"(u'Dorchester, Boston, MA, USA', (42.30163049999999, -71.067605))",42.305630499999985
Phish,Woodbury,USA,http://phish.net/setlists/?d=1990-04-29,,"April 29, 1990",24 years ago,1990-04-29,1250898005,1990,CT,Woodbury Ski & Racquet Club,150,"(u'Woodbury Court, Redding, CA 96002, USA', (40.55887, -122.316486))",40.56207
Phish,Poultney,USA,http://phish.net/setlists/?d=1990-05-03,,"May 03, 1990",24 years ago,1990-05-03,1250662057,1990,VT,The Pub House,61,"(u'Poultney, VT, USA', (43.5170325, -73.2362261))",43.521232499999996
Phish,Keene,USA,http://phish.net/setlists/?d=1990-05-04,,"May 04, 1990",24 years ago,1990-05-04,1250993195,1990,NH,The Colonial Theatre,78,"(u'Keene, NH, USA', (42.933692, -72.2781409))",42.936292
Phish,Haverford,USA,http://phish.net/setlists/?d=1990-05-05,,"May 05, 1990",24 years ago,1990-05-05,1316384832,1990,PA,"Dining Center, Haverford College",43,"(u'Haverford College, 370 West Lancaster Avenue, Haverford, Pennsylvania 19041', (40.0078604, -75.3062377))",40.0083604
Phish,New Haven,USA,http://phish.net/setlists/?d=1990-05-06,,"May 06, 1990",24 years ago,1990-05-06,1251091469,1990,CT,Toad's Place,47,,0
Phish,Ithaca,USA,http://phish.net/setlists/?d=1990-05-07,,"May 07, 1990",24 years ago,1990-05-07,1250898069,1990,NY,The Haunt,24,"(u'Ithaca, NY, USA', (42.4439614, -76.5018807))",42.4477614
Phish,Portland,USA,http://phish.net/setlists/?d=1990-05-09,,"May 09, 1990",24 years ago,1990-05-09,1250662091,1990,ME,Thunderbird's,62,"(u'Portland, ME, USA', (43.66147100000001, -70.2553259))",43.663871000000015
Phish,Northampton,USA,http://phish.net/setlists/?d=1990-05-10,,"May 10, 1990",24 years ago,1990-05-10,1251091696,1990,MA,Pearl Street Ballroom,233,"(u'Northampton, MA, USA', (42.3250896, -72.64120129999999))",42.326289599999996
Phish,Providence,USA,http://phish.net/setlists/?d=1990-05-11,,"May 11, 1990",24 years ago,1990-05-11,1251006811,1990,RI,The Living Room,32,"(u'Providence, RI, USA', (41.8239891, -71.4128343))",41.8247891
Phish,Burlington,USA,http://phish.net/setlists/?d=1990-05-12,,"May 12, 1990",24 years ago,1990-05-12,1250662116,1990,VT,The Front,21,"(u'Front Street, Burlington, VT 05401, USA', (44.48331599999999, -73.220556))",44.48521599999999
Phish,Burlington,USA,http://phish.net/setlists/?d=1990-05-13,,"May 13, 1990",24 years ago,1990-05-13,1251515696,1990,VT,The Front,21,"(u'Front Street, Burlington, VT 05401, USA', (44.48331599999999, -73.220556))",44.48671599999999
Phish,Clinton,USA,http://phish.net/setlists/?d=1990-05-15,,"May 15, 1990",24 years ago,1990-05-15,1251515765,1990,NY,Hamilton College,323,"(u'Hamilton College, 198 College Hill Road, Clinton, NY 13323, USA', (43.0530933, -75.40891540000001))",43.0552933
Phish,Concord,USA,http://phish.net/setlists/?d=1990-05-19,,"May 19, 1990",24 years ago,1990-05-19,1251515863,1990,NH,"The Upper, St. Paul's School",324,"(u'Concord, NH, USA', (43.2081366, -71.5375718))",43.211436600000006
Phish,Richmond,USA,http://phish.net/setlists/?d=1990-05-23,,"May 23, 1990",24 years ago,1990-05-23,1250993366,1990,VA,The Library,182,"(u'Library, 2000 East Cary Street, Richmond, VA 23223, USA', (37.5309297, -77.4256868))",37.5345297
Phish,Raleigh,USA,http://phish.net/setlists/?d=1990-05-24,,"May 24, 1990",24 years ago,1990-05-24,1251516127,1990,NC,The Brewery,325,"(u'Brewers Glynn Court, Wake Forest, NC 27587, USA', (35.9779018, -78.49820369999999))",35.9815018
Phish,Hilton Head,USA,http://phish.net/setlists/?d=1990-05-25,,"May 25, 1990",24 years ago,1990-05-25,1250662143,1990,SC,The Old Post Office,63,"(u'Hilton Head Island, SC, USA', (32.216316, -80.752608))",32.216716
Phish,Hilton Head,USA,http://phish.net/setlists/?d=1990-05-26,,"May 26, 1990",24 years ago,1990-05-26,1250662171,1990,SC,The Old Post Office,63,"(u'Hilton Head Island, SC, USA', (32.216316, -80.752608))",32.219316
Phish,Hilton Head,USA,http://phish.net/setlists/?d=1990-05-28,,"May 28, 1990",24 years ago,1990-05-28,1250993507,1990,SC,Jack McConnell's House,183,"(u'Hilton Head Island, SC, USA', (32.216316, -80.752608))",32.220316
